signal_id,date_detection_utc,date_publication,territoire,zone,theme,titre,source,url,resume,requete,statut_qualification,est_nouveau
1c96d6577038631af05f,2026-08-10T06:52:26Z,2026-02-13,83,Var,CHR général,"À Bandol, l’hôtel Zannier île de Bendor enregistre déjà 50 % de taux de remplissage en mai, dont trois privatisations complètes de l’île. - Nice-Matin",Nice-Matin,https://news.google.com/rss/articles/CBMiggJBVV95cUxPNkUwS0xOM0V2UTRZSHZ5X0Y3ZFNNYVZ0U2pmUE9YeFRkRUhRUDQ1SVFaQVcxT1g5a2tIWVMxcjQzYkNlb0dvQkVOX3hPM2xYblRhMThlU0QybktteGxxTjY1Q2ROR1NFVkV3UHQySVAwa0dzUU1wcTZjX0UwYUd4OVRwMFZ1RTFCeWxidmpJUmR3SVFpM2N1VkozQmE3NFdpOVdaYzd4LTZIbk9HSTM1Y3BWNmhlWElFa3lYcWlJWG1xVG9yMnljVFMyc2pQd3pYN1FEaElKdHFEUUVPLV90aDVYeTdlMXBtZ2FPVjRZZlp2dlk3Z0VUcm5iZk1sY3dhemc?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiggJBVV95cUxPNkUwS0xOM0V2UTRZSHZ5X0Y3ZFNNYVZ0U2pmUE9YeFRkRUhRUDQ1SVFaQVcxT1g5a2tIWVMxcjQzYkNlb0dvQkVOX3hPM2xYblRhMThlU0QybktteGxxTjY1Q2ROR1NFVkV3UHQySVAwa0dzUU1wcTZjX0UwYUd4OVRwMFZ1RTFCeWxidmpJUmR3SVFpM2N1VkozQmE3NFdpOVdaYzd4LTZIbk9HSTM1Y3BWNmhlWElFa3lYcWlJWG1xVG9yMnljVFMyc2pQd3pYN1FEaElKdHFEUUVPLV90aDVYeTdlMXBtZ2FPVjRZZlp2dlk3Z0VUcm5iZk1sY3dhemc?oc=5"" target=""_blank"">À Bandol, l’hôtel Zannier île de Bendor enregistre déjà 50 % de taux de remplissage en mai, dont trois privatisations complètes de l’île.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nice-Matin</font>","""ouverture"" restaurant OR hôtel OR bar Var",À qualifier,True
ef5786a4605641e43956,2026-08-10T06:52:26Z,2026-05-19,83,Toulon,Toulon,"« C’est comme la pâtisserie, tout est dans la finesse des ingrédients et la précision des dosages » : un nouveau bar à cocktails débarque à Toulon - Nice-Matin",Nice-Matin,https://news.google.com/rss/articles/CBMiqAJBVV95cUxOUG54aENac0gya2ZsRkptRUNqdnE2TmViQWllM0YxQ3ZXRjVMS2dEN0RCTnpKSGlrb1RjVHo4UGVMU2V2TnRHaHFjU0hrOFlSWmxINE9rVmVYTExkckc4emR0OEZ6alpKZEhjdjlFT1M2QjFkbnlBbVVqdkRVUnl6b3NDU1V3NkhEUWVnMktkTDBGeTJFTHB1eC1GVkExLXVHV1VrSnQ5NFIwdlVFSllXSlRwMmRLM2tQYldlV1BnRWtjRl9HdHVhOElfdjZaT0VldWFXem5yWlJOa3c1emR1YXd5Wkl0aEloT1VzU3NNWWdOVHkzQzZLWmtwMVIycnoxdDVSRlFMWW94X2hzTnFfcVpudlpmeW8tMEVtZ2sweVhpb0habXpCbQ?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiqAJBVV95cUxOUG54aENac0gya2ZsRkptRUNqdnE2TmViQWllM0YxQ3ZXRjVMS2dEN0RCTnpKSGlrb1RjVHo4UGVMU2V2TnRHaHFjU0hrOFlSWmxINE9rVmVYTExkckc4emR0OEZ6alpKZEhjdjlFT1M2QjFkbnlBbVVqdkRVUnl6b3NDU1V3NkhEUWVnMktkTDBGeTJFTHB1eC1GVkExLXVHV1VrSnQ5NFIwdlVFSllXSlRwMmRLM2tQYldlV1BnRWtjRl9HdHVhOElfdjZaT0VldWFXem5yWlJOa3c1emR1YXd5Wkl0aEloT1VzU3NNWWdOVHkzQzZLWmtwMVIycnoxdDVSRlFMWW94X2hzTnFfcVpudlpmeW8tMEVtZ2sweVhpb0habXpCbQ?oc=5"" target=""_blank"">« C’est comme la pâtisserie, tout est dans la finesse des ingrédients et la précision des dosages » : un nouveau bar à cocktails débarque à Toulon</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nice-Matin</font>","""ouverture"" restaurant OR bar OR hôtel Toulon",À qualifier,True
ce8bcb4318fc80157090,2026-08-10T06:52:26Z,2026-06-08,83,Toulon,Toulon,"Sur les plages du Mourillon à Toulon, Irfan Lesmana nous dévoile sa recette du carpaccio de thon rouge - ici.fr",ici.fr,https://news.google.com/rss/articles/CBMigAJBVV95cUxQWF9MVjRmZktHNUpYUHJsa084OF9wM0lhdF95RjhiZzFGY19EeDlmNDhab2FrTGZMektWTTI5OUhuZTh1d0pYNzYyM0pQMmNmeVNHcGhUXzJrLXRERElScG5LNkRGZi10emVna2tJbUlYTXpSZ0x0c1dWOTBPRDlqRlJDYnRQOFVtLWd0Q0JlcXhpYVVnaElmWER3UUVUeTE5MEdSMXIteFhXaFYtTUFQZ1BlREpsaWhtZHZ0Qnd2OEJpbmdvbVRTeWVFeHhQTE4zVF8yczhOVUkyWVRiNzlvS080RmFIQTBGT05IblV5SWc3c1BUUGQzMXRTTkhPRDQz?oc=5,"<a href=""https://news.google.com/rss/articles/CBMigAJBVV95cUxQWF9MVjRmZktHNUpYUHJsa084OF9wM0lhdF95RjhiZzFGY19EeDlmNDhab2FrTGZMektWTTI5OUhuZTh1d0pYNzYyM0pQMmNmeVNHcGhUXzJrLXRERElScG5LNkRGZi10emVna2tJbUlYTXpSZ0x0c1dWOTBPRDlqRlJDYnRQOFVtLWd0Q0JlcXhpYVVnaElmWER3UUVUeTE5MEdSMXIteFhXaFYtTUFQZ1BlREpsaWhtZHZ0Qnd2OEJpbmdvbVRTeWVFeHhQTE4zVF8yczhOVUkyWVRiNzlvS080RmFIQTBGT05IblV5SWc3c1BUUGQzMXRTTkhPRDQz?oc=5"" target=""_blank"">Sur les plages du Mourillon à Toulon, Irfan Lesmana nous dévoile sa recette du carpaccio de thon rouge</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ici.fr</font>","""ouverture"" restaurant OR bar OR hôtel Toulon",À qualifier,True
9bc8af67ce730c41339f,2026-08-10T06:52:26Z,2026-03-31,83,Toulon,Toulon,Le premier bar à chats de Toulon ouvre ses portes : câlins sur place et adoption possible - Actu.fr,Actu.fr,https://news.google.com/rss/articles/CBMi7gFBVV95cUxNTjYxa0tUdDQ1SHgwZ0ZORGdSQzE4S0FDNS1zUW5EbVlnN2FIT2Y0Y21vSy1yTjh6WEdqbjBKd1hqeDdBaGNLNGMzR21ESy1wbWNKX1N0M05JUldFYnR6aXZOcXlyeEhrMm5qZGl1QlRWbU1NMmVJRHJrOHc2dXBSRFkwcndXbDFRc3Z5ZUp4TmVUYnRWSjIyXy1vOGplZkMwYmtuS1BpMlJSZXFZcW9BRXV2eXludUFSc21VNms3TXBwX2VTVWpYTlhIRWwwZ3ZDS3pzN1lXUHBTVm9FTXQ2dU1vRVlWSzlhQURUV3FB?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi7gFBVV95cUxNTjYxa0tUdDQ1SHgwZ0ZORGdSQzE4S0FDNS1zUW5EbVlnN2FIT2Y0Y21vSy1yTjh6WEdqbjBKd1hqeDdBaGNLNGMzR21ESy1wbWNKX1N0M05JUldFYnR6aXZOcXlyeEhrMm5qZGl1QlRWbU1NMmVJRHJrOHc2dXBSRFkwcndXbDFRc3Z5ZUp4TmVUYnRWSjIyXy1vOGplZkMwYmtuS1BpMlJSZXFZcW9BRXV2eXludUFSc21VNms3TXBwX2VTVWpYTlhIRWwwZ3ZDS3pzN1lXUHBTVm9FTXQ2dU1vRVlWSzlhQURUV3FB?oc=5"" target=""_blank"">Le premier bar à chats de Toulon ouvre ses portes : câlins sur place et adoption possible</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Actu.fr</font>","""ouverture"" restaurant OR bar OR hôtel Toulon",À qualifier,True
f75b5f08bee46d49405f,2026-08-10T06:52:26Z,2026-03-10,83,Toulon,Toulon,Un nouveau restaurant gastronomique ouvre ses portes au Mourillon à Toulon - Nice-Matin,Nice-Matin,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPeW1iQmJVMUxVZ0N3OURZdmRaek5nc3Z6V3VuT3FYSVYwVFZaYWxyYUI3ZEpZeEpGbnJ5NkNvRTJ4TUJqSzBEbHZFYmdjeUpSbGU2eG5NVjBBektCd21wdTB5cFo5c1pFckt4Rkw5NzBqbHhWeDJMYy13eUwyR0tCSzQzdlJlUGFJVEpTNWVIdlEtbmxSSXZsU0NwekwySHlmdUl4dVZWTTgteTJnVUQ3ZXVkd2tFWTVaTmFuXzZheVJxOWFCUnR1dw?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiyAFBVV95cUxPeW1iQmJVMUxVZ0N3OURZdmRaek5nc3Z6V3VuT3FYSVYwVFZaYWxyYUI3ZEpZeEpGbnJ5NkNvRTJ4TUJqSzBEbHZFYmdjeUpSbGU2eG5NVjBBektCd21wdTB5cFo5c1pFckt4Rkw5NzBqbHhWeDJMYy13eUwyR0tCSzQzdlJlUGFJVEpTNWVIdlEtbmxSSXZsU0NwekwySHlmdUl4dVZWTTgteTJnVUQ3ZXVkd2tFWTVaTmFuXzZheVJxOWFCUnR1dw?oc=5"" target=""_blank"">Un nouveau restaurant gastronomique ouvre ses portes au Mourillon à Toulon</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nice-Matin</font>","""ouverture"" restaurant OR bar OR hôtel Toulon",À qualifier,True
5a64dda01e7f73905772,2026-08-10T06:52:26Z,2026-05-27,83,Toulon,Toulon,"« On vise 2 millions d’euros à Toulon » : Après Nice et Marseille, le concept de restaurants « Le Yen » ouvre sur les plages du Mourillon - Nice-Matin",Nice-Matin,https://news.google.com/rss/articles/CBMi_wFBVV95cUxQVUQxWlR2QVdDUVJsS3UyRmRYaGhCNmhKSmNxU3lUQzktWWx3RE5ZdVEwRHdkQlBnVFNCc1BvT0d4eGVsTlNQOEYzZmhQeEpBbnJ4UkZ0bHpORUVEV0hsMkRwc29GVFBiZEpXTFRtTHhldGVORVN0a21wMVdYTzhDaTdaV0JMQ3dwZExob19oUk5MV2VfSDlFQUhrOWp5a05RTFpRWVpUNnZUU1dpejNzcVZoSzA0V2p6MlVZQUdCYkstT1VNZU0xcVdrZ01mNHRtWllTMDhkQlBNemhIWUtjNkVyX0dTZUxEcjVOUXNWZXBId09JQl9UX1V5UkFZWjQ?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi_wFBVV95cUxQVUQxWlR2QVdDUVJsS3UyRmRYaGhCNmhKSmNxU3lUQzktWWx3RE5ZdVEwRHdkQlBnVFNCc1BvT0d4eGVsTlNQOEYzZmhQeEpBbnJ4UkZ0bHpORUVEV0hsMkRwc29GVFBiZEpXTFRtTHhldGVORVN0a21wMVdYTzhDaTdaV0JMQ3dwZExob19oUk5MV2VfSDlFQUhrOWp5a05RTFpRWVpUNnZUU1dpejNzcVZoSzA0V2p6MlVZQUdCYkstT1VNZU0xcVdrZ01mNHRtWllTMDhkQlBNemhIWUtjNkVyX0dTZUxEcjVOUXNWZXBId09JQl9UX1V5UkFZWjQ?oc=5"" target=""_blank"">« On vise 2 millions d’euros à Toulon » : Après Nice et Marseille, le concept de restaurants « Le Yen » ouvre sur les plages du Mourillon</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nice-Matin</font>","""ouverture"" restaurant OR bar OR hôtel Toulon",À qualifier,True
2f38d7a7cb881b34ae65,2026-08-10T06:52:26Z,2026-03-11,83,Toulon,Toulon,Toulon. On a testé les gâteaux trompe-l’œil hyper-réalistes de la pâtisserie Penida - Actu.fr,Actu.fr,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPTWE2cUZLSTNqUWFaMm1FRUswbVIteVR1cTRRSWFKQVh2bGF4RFlfRjRHQWhyeTdMY0JISTRLRTl6R0pEUXV6YVV6QjVDYzlsQXV3SVRDcnNUc0MxRE1KWE56U2I2VDBHd25nZ3pHUkVQUU10V2EwelVFZDc3cDVGNUx5RVE1SVNRb25WVmtzM2VrbEN0c0x6OFlUTmFhMkcxSmlvZWltYnVLbmp1N09qYTBCcHhZc1JpdmwzNG12eUtlNDdDY3RuV2k3VFQwUWVQMWFZX0JaSDNVTVhRWDd6SFdaNHkwVEQw?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi6AFBVV95cUxPTWE2cUZLSTNqUWFaMm1FRUswbVIteVR1cTRRSWFKQVh2bGF4RFlfRjRHQWhyeTdMY0JISTRLRTl6R0pEUXV6YVV6QjVDYzlsQXV3SVRDcnNUc0MxRE1KWE56U2I2VDBHd25nZ3pHUkVQUU10V2EwelVFZDc3cDVGNUx5RVE1SVNRb25WVmtzM2VrbEN0c0x6OFlUTmFhMkcxSmlvZWltYnVLbmp1N09qYTBCcHhZc1JpdmwzNG12eUtlNDdDY3RuV2k3VFQwUWVQMWFZX0JaSDNVTVhRWDd6SFdaNHkwVEQw?oc=5"" target=""_blank"">Toulon. On a testé les gâteaux trompe-l’œil hyper-réalistes de la pâtisserie Penida</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Actu.fr</font>","""ouverture"" restaurant OR bar OR hôtel Toulon",À qualifier,True
e3f88efb26a98083f1d0,2026-08-10T06:52:26Z,2025-09-03,83,Toulon,Toulon,"Shanael (Toulon), nouvelle table gastronomique signée Anthony Denon - Bouillantes",Bouillantes,https://news.google.com/rss/articles/CBMikwFBVV95cUxPbmtYZWNsZEQ5dDZ0WFpWUm5MX1hhQ1U4ZTV3YzFtMXhPNGV6UFBWbHNCOGo4eUtxTkladTMzWnVYaXlpemRkNDVRWVNIOTAtRVYxeDFSRVJNVEdaSHc3TjZ0dVF3U2NGTnZzY0hxdklyeGRxck5aTXUtOG9Ocl9hRDBGdWNVZDZfUzlQa2Z4Y014cU0?oc=5,"<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxPbmtYZWNsZEQ5dDZ0WFpWUm5MX1hhQ1U4ZTV3YzFtMXhPNGV6UFBWbHNCOGo4eUtxTkladTMzWnVYaXlpemRkNDVRWVNIOTAtRVYxeDFSRVJNVEdaSHc3TjZ0dVF3U2NGTnZzY0hxdklyeGRxck5aTXUtOG9Ocl9hRDBGdWNVZDZfUzlQa2Z4Y014cU0?oc=5"" target=""_blank"">Shanael (Toulon), nouvelle table gastronomique signée Anthony Denon</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bouillantes</font>","""ouverture"" restaurant OR bar OR hôtel Toulon",À qualifier,True
711f4a0fecc460e85cd1,2026-08-10T06:52:26Z,2025-12-01,83,Toulon,Toulon,Anthony Denon ouvre un restaurant à Toulon - l'Essentiel media,l'Essentiel media,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQWUJyWk9hQVpPTGphUUc2UVMxY3JKcEZfV1dfMmpGNWR3bDJKQldOeDFWYnlqcFRGWkJJLWMyVE55clVXTDBHMmpKZ0pIRkF2UFlrUHNPUWotT0dHZkZidG9WTG41blFiSFVxNTg4X0pmVENTT0doN3hld2JEZFdQdzl0emt4Z0xWWnh1RDBsZS1aUlowdkNDbF9ZN1BHall0dy01OWZqTGlwZw?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxQWUJyWk9hQVpPTGphUUc2UVMxY3JKcEZfV1dfMmpGNWR3bDJKQldOeDFWYnlqcFRGWkJJLWMyVE55clVXTDBHMmpKZ0pIRkF2UFlrUHNPUWotT0dHZkZidG9WTG41blFiSFVxNTg4X0pmVENTT0doN3hld2JEZFdQdzl0emt4Z0xWWnh1RDBsZS1aUlowdkNDbF9ZN1BHall0dy01OWZqTGlwZw?oc=5"" target=""_blank"">Anthony Denon ouvre un restaurant à Toulon</a>&nbsp;&nbsp;<font color=""#6f6f6f"">l'Essentiel media</font>","""ouverture"" restaurant OR bar OR hôtel Toulon",À qualifier,True
2ee21d3d627668a7c280,2026-08-10T06:52:26Z,2025-12-08,83,Toulon,Toulon,"Toulon : Anthony Denon ouvre Shanael, une table gastronomique qui célèbre le terroir - Info 83",Info 83,https://news.google.com/rss/articles/CBMipwFBVV95cUxPcHh4ZXdXSHdBLTVzODlvN2NFT3FzOVVNWmQxdTRVQkZtdVNGbXF2YXI5d2hRczRCOHZFTHZPdGtxZEVHVWRqM2tMN2pRbUpkZ1JDSmR3T2FZQ3B0YWdiTzllRlplY0ZITmowTHV3RGhHYVJ3REpPb1VMMkczZlBvZU0xYWM1d3g0akJ2MklTam5WUEhoQ0x6WEhDbzhfeWFWa0NwZVhyNA?oc=5,"<a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxPcHh4ZXdXSHdBLTVzODlvN2NFT3FzOVVNWmQxdTRVQkZtdVNGbXF2YXI5d2hRczRCOHZFTHZPdGtxZEVHVWRqM2tMN2pRbUpkZ1JDSmR3T2FZQ3B0YWdiTzllRlplY0ZITmowTHV3RGhHYVJ3REpPb1VMMkczZlBvZU0xYWM1d3g0akJ2MklTam5WUEhoQ0x6WEhDbzhfeWFWa0NwZVhyNA?oc=5"" target=""_blank"">Toulon : Anthony Denon ouvre Shanael, une table gastronomique qui célèbre le terroir</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Info 83</font>","""ouverture"" restaurant OR bar OR hôtel Toulon",À qualifier,True
f5844a7e362989d2366e,2026-08-10T06:52:26Z,2026-06-16,83,Toulon,Toulon,"Dans le centre ancien de Toulon, Le Borsavino rouvre juste à la porte d’à côté - Nice-Matin",Nice-Matin,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPeTN1aE1qVUhiS0IyM1c4T1kyV3F3Z0RpS3RCUFBBU3hNY0RHenlOekF2ZzFHVFNYOXNJQUdOMGVrQ2ZsUFBMTDBxMjFodlhlbnU2NHpIUzNuOUxsREhhVjM3eUlrU0Znb0daUmdyV3pHc3ZaeFlBYm1JWmhLbFVFOGdwX25jcTdzYlFsY1FkVmtIaHVtSVhQNDJnVjZJTU5GYXF5clFlZWdnZjlva0FHemVKU09DYW1DSUxvNXNvZU4zcVRkSkstbGJ5bnNzZ3MtNWJJZXV3?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxPeTN1aE1qVUhiS0IyM1c4T1kyV3F3Z0RpS3RCUFBBU3hNY0RHenlOekF2ZzFHVFNYOXNJQUdOMGVrQ2ZsUFBMTDBxMjFodlhlbnU2NHpIUzNuOUxsREhhVjM3eUlrU0Znb0daUmdyV3pHc3ZaeFlBYm1JWmhLbFVFOGdwX25jcTdzYlFsY1FkVmtIaHVtSVhQNDJnVjZJTU5GYXF5clFlZWdnZjlva0FHemVKU09DYW1DSUxvNXNvZU4zcVRkSkstbGJ5bnNzZ3MtNWJJZXV3?oc=5"" target=""_blank"">Dans le centre ancien de Toulon, Le Borsavino rouvre juste à la porte d’à côté</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nice-Matin</font>","""ouverture"" restaurant OR bar OR hôtel Toulon",À qualifier,True
d1bcff7d2be473374921,2026-08-10T06:52:26Z,2026-06-07,83,Saint-Tropez,Saint-Tropez,Dior installe un second restaurant Monsieur Dior en France - Journal du Luxe,Journal du Luxe,https://news.google.com/rss/articles/CBMiogFBVV95cUxPTjhWUVRIclAwZHg1VndOYmdYS294RXFoaG1PWmt5bVZpdXlYZlYxTFRyVnBlY3F4YWVzUEFDcF96Rk9MRzdjelBDMkJ4XzVyYmE0SXUwLXVkQjI5eEZWeGNuaTBGWFZ2Y2pIR01rWklTNG1zRU01NEctaDNmVERuODRISmU1TmxnZkpGYXhFd2xadHRWUkVKNmpuN3ZNUTd3c0HSAacBQVVfeXFMUFhjRDg3dHQtc3BRUjJRSjFtY1Rnc2V5dVdZNGVORG95dDR3Yzc5NFVQaFltRUQ5a1dUWV84WEJDTVo1VFVBYjRTZHBVQjBjaUEtRmhTUWVMNGU0U3Y1UjJiODY5SU5fSWh3dFJBTG5MbHNRaVdyMGpXOC1uSEZnUW5TV0lZLV81UTlvYVhkZDkxMnJjOVFlSmQ0U0lZa3ZUVmxZR1ljNDA?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiogFBVV95cUxPTjhWUVRIclAwZHg1VndOYmdYS294RXFoaG1PWmt5bVZpdXlYZlYxTFRyVnBlY3F4YWVzUEFDcF96Rk9MRzdjelBDMkJ4XzVyYmE0SXUwLXVkQjI5eEZWeGNuaTBGWFZ2Y2pIR01rWklTNG1zRU01NEctaDNmVERuODRISmU1TmxnZkpGYXhFd2xadHRWUkVKNmpuN3ZNUTd3c0HSAacBQVVfeXFMUFhjRDg3dHQtc3BRUjJRSjFtY1Rnc2V5dVdZNGVORG95dDR3Yzc5NFVQaFltRUQ5a1dUWV84WEJDTVo1VFVBYjRTZHBVQjBjaUEtRmhTUWVMNGU0U3Y1UjJiODY5SU5fSWh3dFJBTG5MbHNRaVdyMGpXOC1uSEZnUW5TV0lZLV81UTlvYVhkZDkxMnJjOVFlSmQ0U0lZa3ZUVmxZR1ljNDA?oc=5"" target=""_blank"">Dior installe un second restaurant Monsieur Dior en France</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Journal du Luxe</font>","""ouverture"" restaurant OR plage OR hôtel Saint-Tropez",À qualifier,True
302feec2ce62621f3507,2026-08-10T06:52:26Z,2026-05-07,83,Saint-Tropez,Saint-Tropez,Riviera | SOHOMA ouvre l’Hôtel Ventura à Saint-Tropez sous enseigne Tapestry Collection by Hilton - La Tribune de l'Hôtellerie,La Tribune de l'Hôtellerie,https://news.google.com/rss/articles/CBMikwFBVV95cUxQUHlRRnIzTnE1MGFsRkpMOEFTb2tpZEhsOThyWHhXUjlYV29PSFJkb2kzM2NyN1NZU3pnbC1tcUJDZFBMNnNKNHRRd3VZb0o0WVk1WnlPQVB4ajYtV000cElqM2lQeFZzQVVVVk9tRUZQdWVPamNvSUdUejRHRUJnYXpCQjhCSmZWbHJYZnJhUFZhNkk?oc=5,"<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxQUHlRRnIzTnE1MGFsRkpMOEFTb2tpZEhsOThyWHhXUjlYV29PSFJkb2kzM2NyN1NZU3pnbC1tcUJDZFBMNnNKNHRRd3VZb0o0WVk1WnlPQVB4ajYtV000cElqM2lQeFZzQVVVVk9tRUZQdWVPamNvSUdUejRHRUJnYXpCQjhCSmZWbHJYZnJhUFZhNkk?oc=5"" target=""_blank"">Riviera | SOHOMA ouvre l’Hôtel Ventura à Saint-Tropez sous enseigne Tapestry Collection by Hilton</a>&nbsp;&nbsp;<font color=""#6f6f6f"">La Tribune de l'Hôtellerie</font>","""ouverture"" restaurant OR plage OR hôtel Saint-Tropez",À qualifier,True
a113600a8d1725a3190f,2026-08-10T06:52:26Z,2026-07-12,83,Saint-Tropez,Saint-Tropez,De la BD aux mangas en passant par les romans… Cette nouvelle librairie de plage près de Saint-Tropez veut renforcer l’offre littéraire pendant les vacances d’été - Nice-Matin,Nice-Matin,https://news.google.com/rss/articles/CBMivAJBVV95cUxPY28yaEtFeVZyQ1lTVkl6eFVpN2h1OGIxaVdWcDB0ZVV0bGhxcjd2a0pZWllFV1lGRkRCZ0pvSHFrbmtiY19fN1hjRl9Jd0Uya2hqRkZKaDRCVkhuODBNdng4U3ljQWs3Yng5TGZCWTdpb1MxSzZRZi15eDJWZDJ4UkFpZnlfSy1hR0hjUTFsN1ktdjRSZi12VEx3NkN0YTNkQ3lHNWExUXVNV2Uza0lPYjRIMmI3bU9PSE8wbTFtOTV2T3c2dGRLb3UzS2lvZTJjNHY1QVlyUTVTejNGcmZBLUZzbWpwNXlCQXF5WGI1UjM1ZDlVTXdubGh4Qkd0MFFyV1hVdF9WYTlxZ2U0Nno0Y3lzdF85QmttaEo2N0VLd1FtZEVuRHlUQVlMb3lMQ1I0YjF4NENyNjhZY2hi?oc=5,"<a href=""https://news.google.com/rss/articles/CBMivAJBVV95cUxPY28yaEtFeVZyQ1lTVkl6eFVpN2h1OGIxaVdWcDB0ZVV0bGhxcjd2a0pZWllFV1lGRkRCZ0pvSHFrbmtiY19fN1hjRl9Jd0Uya2hqRkZKaDRCVkhuODBNdng4U3ljQWs3Yng5TGZCWTdpb1MxSzZRZi15eDJWZDJ4UkFpZnlfSy1hR0hjUTFsN1ktdjRSZi12VEx3NkN0YTNkQ3lHNWExUXVNV2Uza0lPYjRIMmI3bU9PSE8wbTFtOTV2T3c2dGRLb3UzS2lvZTJjNHY1QVlyUTVTejNGcmZBLUZzbWpwNXlCQXF5WGI1UjM1ZDlVTXdubGh4Qkd0MFFyV1hVdF9WYTlxZ2U0Nno0Y3lzdF85QmttaEo2N0VLd1FtZEVuRHlUQVlMb3lMQ1I0YjF4NENyNjhZY2hi?oc=5"" target=""_blank"">De la BD aux mangas en passant par les romans… Cette nouvelle librairie de plage près de Saint-Tropez veut renforcer l’offre littéraire pendant les vacances d’été</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nice-Matin</font>","""ouverture"" restaurant OR plage OR hôtel Saint-Tropez",À qualifier,True
358c37de33c511d53fb3,2026-08-10T06:52:26Z,2026-05-12,83,Saint-Tropez,Saint-Tropez,ALO s’installe à Cannes et Saint-Tropez pour un été wellness - L'Officiel FRANCE,L'Officiel FRANCE,https://news.google.com/rss/articles/CBMilAFBVV95cUxOdUFxZTJOMmtSM2FTNzBMTFQzNVlVTFlMUVYwSEpZMUNaa19fY1BjaDJKd01yV2UxMEROWHBBMGVPNERudWo4aWZEbnBIb2dRMlpTNUFfWHVxbmFtUzVscXdyVFhlQnRIc2JxTW1tR1ZMUVExTWF6MzhfcGE5aFpGbGJobUtGV0xGTXphTlhiTkNRdjhB?oc=5,"<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxOdUFxZTJOMmtSM2FTNzBMTFQzNVlVTFlMUVYwSEpZMUNaa19fY1BjaDJKd01yV2UxMEROWHBBMGVPNERudWo4aWZEbnBIb2dRMlpTNUFfWHVxbmFtUzVscXdyVFhlQnRIc2JxTW1tR1ZMUVExTWF6MzhfcGE5aFpGbGJobUtGV0xGTXphTlhiTkNRdjhB?oc=5"" target=""_blank"">ALO s’installe à Cannes et Saint-Tropez pour un été wellness</a>&nbsp;&nbsp;<font color=""#6f6f6f"">L'Officiel FRANCE</font>","""ouverture"" restaurant OR plage OR hôtel Saint-Tropez",À qualifier,True
49a62cbac6a5c26cc926,2026-08-10T06:52:26Z,2026-06-29,83,Saint-Tropez,Saint-Tropez,"Après le retard d’ouverture du restaurant du centre municipal Pierre Philippot à Saint-Tropez, la Ville dédommage l’exploitant à hauteur de 65 000 euros - Nice-Matin",Nice-Matin,https://news.google.com/rss/articles/CBMilAFBVV95cUxQLXZTMDRLRlUybTFwanZtcHZmU2dkZV9tR1poZGJwSlhzQVFsekR2dW5KRWZMeVp6VFFlOWVydDJCWXVMTGgyeW1JVkxYc0RLaU1PdlU1ZkQ2enlpZG5ETjBWb1B1OU54UFQwRTJDMGJzSGJ1YUxMLW1RdXFaZ0RwTkhjREFsbHZTcXExbmQxeW1OSmlC?oc=5,"<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxQLXZTMDRLRlUybTFwanZtcHZmU2dkZV9tR1poZGJwSlhzQVFsekR2dW5KRWZMeVp6VFFlOWVydDJCWXVMTGgyeW1JVkxYc0RLaU1PdlU1ZkQ2enlpZG5ETjBWb1B1OU54UFQwRTJDMGJzSGJ1YUxMLW1RdXFaZ0RwTkhjREFsbHZTcXExbmQxeW1OSmlC?oc=5"" target=""_blank"">Après le retard d’ouverture du restaurant du centre municipal Pierre Philippot à Saint-Tropez, la Ville dédommage l’exploitant à hauteur de 65 000 euros</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nice-Matin</font>","""ouverture"" restaurant OR plage OR hôtel Saint-Tropez",À qualifier,True
